BestellID,Bestelldatum,Bestellart,Lieferant,Artikelnummer,Artikelbeschreibung,Menge,Einheit,PreisProEinheit,Bestellstatus,GeplantesLieferdatum,TatsächlichesLieferdatum,AktuellerLagerbestand,Engpass,KritischSeit,Gesamtpreis,Lieferdauer,JahrMonat,Kategorie
1467,2023-07-28,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 203mm,20,Stück,126.08,Geliefert,2023-08-06,2023-08-09,0,True,2023-08-11,2521.6,12,2023-07,Bremsen
1468,2023-04-14,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-CL,Bremsscheibe Centerlock 180mm,73,Stück,49.2,Offen,2023-04-17,2023-04-18,5,True,2023-04-25,3591.6000000000004,4,2023-04,Bremsen
1469,2023-04-10,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-HB-MT7,Hydraulikbremse MT7,111,Stück,124.64,Offen,2023-04-17,2023-04-19,146,False,,13835.04,9,2023-04,Sonstiges
1470,2024-05-10,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BR-MT5,Hydraulikbremse MT5,77,Stück,136.47,Offen,2024-05-18,2024-05-21,1,True,2024-06-08,10508.19,11,2024-05,Sonstiges
1471,2023-09-23,Standardbestellung,SRAM Corporation,SR-CN-SX12,Kette SX Eagle 12-fach,49,Stück,144.85,Offen,2023-10-03,2023-10-06,14,True,2023-10-12,7097.65,13,2023-09,Antrieb
1472,2023-05-21,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-HB-MT7,Hydraulikbremse MT7,39,Stück,84.91,Geliefert,2023-05-27,2023-05-30,115,False,,3311.49,9,2023-05,Sonstiges
1473,2024-03-31,Standardbestellung,Shimano GmbH,SH-RD-M6100,Schaltwerk Deore RD-M6100-SGS,31,Stück,69.87,Offen,2024-04-04,2024-04-02,2,True,2024-04-23,2165.9700000000003,2,2024-03,Sonstiges
1474,2023-01-02,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT4,Bremshebel MT4,68,Stück,148.41,Geliefert,2023-01-12,2023-01-14,2,True,2023-01-24,10091.88,12,2023-01,Bremsen
1475,2023-01-31,Eilbestellung,Continental AG,CO-TU-TOUR,Fahrradschlauch Tour 28,181,Stück,85.74,Teilgeliefert,2023-02-08,2023-02-07,5,True,2023-02-08,15518.939999999999,7,2023-01,Sonstiges
1476,2024-03-31,Eilbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,80,Stück,32.9,Offen,2024-04-10,2024-04-08,18,True,2024-04-17,2632.0,8,2024-03,Sonstiges
1477,2024-04-05,Eilbestellung,Shimano GmbH,SH-FH-M820,Hinterradnabe Saint FH-M820,105,Stück,95.63,Offen,2024-04-10,2024-04-12,191,False,,10041.15,7,2024-04,Sonstiges
1478,2023-03-13,Standardbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,35,Stück,82.12,Offen,2023-03-23,2023-03-25,94,False,,2874.2000000000003,12,2023-03,Antrieb
1479,2023-03-13,Eilbestellung,Continental AG,CO-TU-S42,Fahrradschlauch S42 Presta Ventil,16,Stück,112.21,Offen,2023-03-22,2023-03-20,17,True,2023-04-06,1795.36,7,2023-03,Sonstiges
1480,2023-03-29,Standardbestellung,Shimano GmbH,SH-RD-M8100,Schaltwerk XT RD-M8100-SGS,149,Stück,116.85,Teilgeliefert,2023-04-03,2023-04-02,160,False,,17410.649999999998,4,2023-03,Sonstiges
1481,2023-07-12,Eilbestellung,Shimano GmbH,SH-CS-M7100,Kassette SLX CS-M7100 12-fach,157,Stück,142.65,Offen,2023-07-18,2023-07-18,0,True,2023-07-24,22396.05,6,2023-07,Sonstiges
1482,2023-02-03,Eilbestellung,Selle Italia S.r.l.,SI-BA-NET,Fahrradsattel Net,46,Stück,15.34,Offen,2023-02-08,2023-02-10,184,False,,705.64,7,2023-02,Sonstiges
1483,2024-01-01,Standardbestellung,Continental AG,CO-TU-S42,Fahrradschlauch S42 Presta Ventil,41,Stück,10.71,Geliefert,2024-01-11,2024-01-14,3,True,2024-01-29,439.11,13,2024-01,Sonstiges
1484,2023-03-19,Eilbestellung,SRAM Corporation,SR-FC-NX1,Kurbelgarnitur NX Eagle,175,Stück,129.54,Geliefert,2023-03-28,2023-03-29,199,False,,22669.5,10,2023-03,Sonstiges
1485,2023-07-30,Eilbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,54,Stück,27.25,Geliefert,2023-08-07,2023-08-08,181,False,,1471.5,9,2023-07,Antrieb
1486,2024-03-10,Standardbestellung,Shimano GmbH,SH-HB-M820,Vorderradnabe Saint HB-M820,187,Stück,55.96,Offen,2024-03-15,2024-03-16,3,True,2024-03-16,10464.52,6,2024-03,Sonstiges
1487,2023-05-18,Eilbestellung,SRAM Corporation,SR-BB-DUB-PF,Innenlager DUB Pressfit,28,Stück,54.55,Geliefert,2023-05-28,2023-05-26,240,False,,1527.3999999999999,8,2023-05,Sonstiges
1488,2023-11-29,Eilbestellung,Shimano GmbH,SH-RD-M5100,Schaltwerk Deore RD-M5100-SGS,26,Stück,75.06,Teilgeliefert,2023-12-04,2023-12-06,82,False,,1951.56,7,2023-11,Sonstiges
1489,2023-09-10,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 220mm,189,Stück,102.19,Teilgeliefert,2023-09-15,2023-09-17,16,True,2023-10-09,19313.91,7,2023-09,Bremsen
1490,2024-02-10,Eilbestellung,Selle Italia S.r.l.,SI-BA-TURBO,Fahrradsattel Turbo,130,Stück,90.47,Offen,2024-02-15,2024-02-16,207,False,,11761.1,6,2024-02,Sonstiges
1491,2023-09-21,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT2,Bremshebel MT2,93,Stück,24.12,Geliefert,2023-09-24,2023-09-25,10,True,2023-10-12,2243.1600000000003,4,2023-09,Bremsen
1492,2023-02-22,Eilbestellung,Selle Italia S.r.l.,SI-SA-FLITE,Fahrradsattel Flite Boost,13,Stück,86.76,Teilgeliefert,2023-02-26,2023-02-28,8,True,2023-03-14,1127.88,6,2023-02,Sonstiges
1493,2024-03-16,Eilbestellung,Shimano GmbH,SH-HB-M7110,Vorderradnabe SLX HB-M7110,108,Stück,18.73,Geliefert,2024-03-20,2024-03-23,131,False,,2022.8400000000001,7,2024-03,Sonstiges
1494,2023-09-14,Eilbestellung,SRAM Corporation,SR-RD-GX1,Schaltwerk GX Eagle,46,Stück,118.24,Offen,2023-09-21,2023-09-22,18,True,2023-09-28,5439.04,8,2023-09,Sonstiges
1495,2023-05-05,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-HB-MT7,Hydraulikbremse MT7,181,Stück,24.12,Offen,2023-05-09,2023-05-10,160,False,,4365.72,5,2023-05,Sonstiges
1496,2023-07-15,Eilbestellung,Shimano GmbH,SH-RD-M5100,Schaltwerk Deore RD-M5100-SGS,142,Stück,40.04,Teilgeliefert,2023-07-24,2023-07-27,292,False,,5685.68,12,2023-07,Sonstiges
1497,2024-01-22,Standardbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,59,Stück,91.45,Geliefert,2024-01-28,2024-01-31,0,True,2024-02-20,5395.55,9,2024-01,Sonstiges
1498,2023-01-20,Standardbestellung,SRAM Corporation,SR-CS-PG1230,Kassette PG-1230 Eagle 12-fach,189,Stück,53.71,Offen,2023-01-30,2023-02-02,9,True,2023-01-25,10151.19,13,2023-01,Sonstiges
1499,2023-06-08,Standardbestellung,Shimano GmbH,SH-RD-M5100,Schaltwerk Deore RD-M5100-SGS,165,Stück,31.36,Teilgeliefert,2023-06-15,2023-06-18,108,False,,5174.4,10,2023-06,Sonstiges
1500,2024-02-21,Eilbestellung,Continental AG,CO-TU-TOUR,Fahrradschlauch Tour 28,43,Stück,141.24,Geliefert,2024-02-26,2024-02-28,11,True,2024-03-20,6073.320000000001,7,2024-02,Sonstiges
1501,2023-10-09,Standardbestellung,SRAM Corporation,SR-FC-SX1,Kurbelgarnitur SX Eagle,24,Stück,76.44,Teilgeliefert,2023-10-14,2023-10-17,14,True,2023-11-01,1834.56,8,2023-10,Sonstiges
1502,2023-08-15,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 180mm,90,Stück,51.2,Geliefert,2023-08-25,2023-08-25,19,True,2023-09-08,4608.0,10,2023-08,Bremsen
1503,2023-05-06,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 180mm,49,Stück,123.42,Offen,2023-05-09,2023-05-07,17,True,2023-05-15,6047.58,1,2023-05,Bremsen
1504,2023-05-31,Standardbestellung,Selle Italia S.r.l.,SI-KI-STORIA,Fahrradsattel Storica,106,Stück,145.04,Geliefert,2023-06-07,2023-06-06,163,False,,15374.24,6,2023-05,Sonstiges
1505,2023-04-17,Eilbestellung,Shimano GmbH,SH-HB-M7110,Vorderradnabe SLX HB-M7110,83,Stück,11.2,Offen,2023-04-20,2023-04-19,70,False,,929.5999999999999,2,2023-04,Sonstiges
1506,2023-01-22,Standardbestellung,Selle Italia S.r.l.,SI-SA-FLITE,Fahrradsattel Flite Boost,101,Stück,91.8,Geliefert,2023-01-27,2023-01-30,17,True,2023-02-15,9271.8,8,2023-01,Sonstiges
1507,2024-03-14,Eilbestellung,Continental AG,CO-TU-RACE,Fahrradschlauch Race 28,49,Stück,116.09,Geliefert,2024-03-21,2024-03-23,5,True,2024-03-25,5688.41,9,2024-03,Sonstiges
1508,2023-06-02,Eilbestellung,Shimano GmbH,SH-HB-M820,Vorderradnabe Saint HB-M820,69,Stück,100.32,Teilgeliefert,2023-06-07,2023-06-10,19,True,2023-06-20,6922.08,8,2023-06,Sonstiges
1509,2023-02-21,Eilbestellung,SRAM Corporation,SR-BB-DUB-TR,Innenlager DUB Tretlager,101,Stück,107.18,Offen,2023-03-02,2023-03-03,295,False,,10825.18,10,2023-02,Sonstiges
1510,2024-04-21,Eilbestellung,SRAM Corporation,SR-RD-GX1,Schaltwerk GX Eagle,176,Stück,125.68,Geliefert,2024-04-25,2024-04-27,9,True,2024-05-09,22119.68,6,2024-04,Sonstiges
1511,2023-12-29,Eilbestellung,SRAM Corporation,SR-CS-PG1210,Kassette PG-1210 Eagle 12-fach,34,Stück,127.07,Teilgeliefert,2024-01-02,2024-01-05,7,True,2024-01-13,4320.38,7,2023-12,Sonstiges
1512,2024-04-19,Eilbestellung,Continental AG,CO-TU-MTB,Fahrradschlauch MTB 26/27.5/29,193,Stück,143.57,Offen,2024-04-25,2024-04-27,152,False,,27709.01,8,2024-04,Sonstiges
1513,2023-05-24,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT7,Bremshebel MT7,162,Stück,31.23,Offen,2023-05-27,2023-05-29,215,False,,5059.26,5,2023-05,Bremsen
1514,2023-07-10,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT7,Bremshebel MT7,71,Stück,34.31,Geliefert,2023-07-17,2023-07-15,84,False,,2436.01,5,2023-07,Bremsen
1515,2023-11-17,Standardbestellung,Shimano GmbH,SH-HB-M820,Vorderradnabe Saint HB-M820,34,Stück,114.04,Teilgeliefert,2023-11-21,2023-11-23,4,True,2023-11-22,3877.36,6,2023-11,Sonstiges
1516,2023-04-17,Eilbestellung,Shimano GmbH,SH-HB-M7110,Vorderradnabe SLX HB-M7110,93,Stück,98.7,Geliefert,2023-04-22,2023-04-24,189,False,,9179.1,7,2023-04,Sonstiges
1517,2023-10-18,Eilbestellung,Continental AG,CO-RE-SPEED,Fahrradreifen Speed King 2.2,171,Stück,95.03,Offen,2023-10-25,2023-10-24,15,True,2023-11-08,16250.130000000001,6,2023-10,Sonstiges
1518,2023-01-03,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT5,Bremshebel MT5,86,Stück,30.61,Offen,2023-01-13,2023-01-14,90,False,,2632.46,11,2023-01,Bremsen
1519,2023-07-13,Eilbestellung,SRAM Corporation,SR-CS-PG1230,Kassette PG-1230 Eagle 12-fach,185,Stück,60.81,Teilgeliefert,2023-07-19,2023-07-22,2,True,2023-08-01,11249.85,9,2023-07,Sonstiges
1520,2023-10-08,Standardbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,177,Stück,108.23,Geliefert,2023-10-17,2023-10-20,13,True,2023-10-15,19156.71,12,2023-10,Sonstiges
1521,2023-09-18,Eilbestellung,Continental AG,CO-RE-TERRA,Fahrradreifen Terra Trail 2.3,196,Stück,30.41,Geliefert,2023-09-25,2023-09-27,19,True,2023-09-25,5960.36,9,2023-09,Sonstiges
1522,2024-01-10,Standardbestellung,Shimano GmbH,SH-CN-M7100,Kette SLX CN-M7100 12-fach,133,Stück,42.58,Teilgeliefert,2024-01-18,2024-01-21,6,True,2024-01-29,5663.139999999999,11,2024-01,Antrieb
1523,2023-04-12,Standardbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,192,Stück,71.76,Geliefert,2023-04-15,2023-04-14,141,False,,13777.920000000002,2,2023-04,Antrieb
1524,2023-07-02,Eilbestellung,Shimano GmbH,SH-FH-M820,Hinterradnabe Saint FH-M820,39,Stück,57.54,Teilgeliefert,2023-07-06,2023-07-04,298,False,,2244.06,2,2023-07,Sonstiges
1525,2024-04-12,Standardbestellung,Continental AG,CO-RE-XKING,Fahrradreifen X-King 2.2,46,Stück,105.84,Geliefert,2024-04-17,2024-04-18,18,True,2024-05-12,4868.64,6,2024-04,Sonstiges
1526,2023-12-20,Eilbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,24,Stück,17.69,Teilgeliefert,2023-12-30,2024-01-02,10,True,2024-01-19,424.56000000000006,13,2023-12,Sonstiges
1527,2023-11-01,Eilbestellung,Continental AG,CO-RE-ATTACK,Fahrradreifen Grand Prix Attack III,16,Stück,135.87,Teilgeliefert,2023-11-05,2023-11-08,112,False,,2173.92,7,2023-11,Sonstiges
1528,2023-12-04,Standardbestellung,Shimano GmbH,SH-FH-M6110,Hinterradnabe Deore FH-M6110,132,Stück,58.9,Geliefert,2023-12-09,2023-12-10,135,False,,7774.8,6,2023-12,Sonstiges
1529,2023-07-31,Standardbestellung,SRAM Corporation,SR-CN-SX12,Kette SX Eagle 12-fach,85,Stück,20.38,Offen,2023-08-05,2023-08-03,18,True,2023-08-27,1732.3,3,2023-07,Antrieb
1530,2023-10-12,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BR-MT5,Hydraulikbremse MT5,84,Stück,68.72,Geliefert,2023-10-20,2023-10-18,0,True,2023-11-09,5772.48,6,2023-10,Sonstiges
1531,2024-05-15,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT7,Bremshebel MT7,112,Stück,21.74,Teilgeliefert,2024-05-20,2024-05-21,244,False,,2434.8799999999997,6,2024-05,Bremsen
1532,2023-01-18,Eilbestellung,Selle Italia S.r.l.,SI-BA-NET,Fahrradsattel Net,69,Stück,10.62,Offen,2023-01-26,2023-01-24,104,False,,732.78,6,2023-01,Sonstiges
1533,2023-01-10,Standardbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,175,Stück,43.67,Offen,2023-01-16,2023-01-18,20,True,2023-01-17,7642.25,8,2023-01,Sonstiges
1534,2023-02-05,Standardbestellung,Selle Italia S.r.l.,SI-KI-STORIA,Fahrradsattel Storica,115,Stück,54.95,Teilgeliefert,2023-02-11,2023-02-11,58,False,,6319.25,6,2023-02,Sonstiges
1535,2024-01-25,Eilbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,81,Stück,80.51,Teilgeliefert,2024-02-02,2024-02-04,18,True,2024-02-17,6521.31,10,2024-01,Sonstiges
1536,2023-03-06,Eilbestellung,Shimano GmbH,SH-BR-M820,Bremssattel Saint M820,139,Stück,63.18,Teilgeliefert,2023-03-14,2023-03-12,121,False,,8782.02,6,2023-03,Bremsen
1537,2023-08-16,Standardbestellung,Selle Italia S.r.l.,SI-KI-NOVUS,Fahrradsattel Novus Boost,187,Stück,99.46,Geliefert,2023-08-20,2023-08-18,211,False,,18599.02,2,2023-08,Sonstiges
1538,2023-06-07,Standardbestellung,SRAM Corporation,SR-FC-SX1,Kurbelgarnitur SX Eagle,69,Stück,77.62,Teilgeliefert,2023-06-16,2023-06-18,17,True,2023-06-16,5355.780000000001,11,2023-06,Sonstiges
1539,2023-11-27,Standardbestellung,Continental AG,CO-TU-LIGHT,Fahrradschlauch Light S42,162,Stück,77.94,Offen,2023-12-03,2023-12-03,93,False,,12626.279999999999,6,2023-11,Sonstiges
1540,2023-01-11,Eilbestellung,SRAM Corporation,SR-FC-NX1,Kurbelgarnitur NX Eagle,50,Stück,92.3,Teilgeliefert,2023-01-20,2023-01-19,259,False,,4615.0,8,2023-01,Sonstiges
1541,2023-06-01,Standardbestellung,Selle Italia S.r.l.,SI-GR-EPICA,Fahrradgriffe Epica,166,Stück,70.95,Geliefert,2023-06-11,2023-06-13,13,True,2023-06-24,11777.7,12,2023-06,Sonstiges
1542,2023-01-09,Eilbestellung,Selle Italia S.r.l.,SI-BA-TURBO,Fahrradsattel Turbo,39,Stück,129.92,Geliefert,2023-01-19,2023-01-22,161,False,,5066.879999999999,13,2023-01,Sonstiges
1543,2023-02-14,Eilbestellung,Continental AG,CO-RE-CONTACT,Fahrradreifen Contact Urban,101,Stück,117.62,Teilgeliefert,2023-02-21,2023-02-19,14,True,2023-02-28,11879.62,5,2023-02,Sonstiges
1544,2023-06-09,Eilbestellung,Shimano GmbH,SH-HB-M820,Vorderradnabe Saint HB-M820,99,Stück,78.08,Teilgeliefert,2023-06-12,2023-06-13,12,True,2023-06-21,7729.92,4,2023-06,Sonstiges
1545,2023-05-03,Eilbestellung,Continental AG,CO-RE-RACE,Fahrradreifen Race King 2.2,15,Stück,115.01,Teilgeliefert,2023-05-12,2023-05-11,101,False,,1725.15,8,2023-05,Sonstiges
1546,2024-05-01,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT4,Bremshebel MT4,88,Stück,132.5,Offen,2024-05-05,2024-05-06,11,True,2024-05-30,11660.0,5,2024-05,Bremsen
1547,2023-02-19,Eilbestellung,Selle Italia S.r.l.,SI-SA-FLITE,Fahrradsattel Flite Boost,193,Stück,143.79,Teilgeliefert,2023-02-26,2023-02-24,9,True,2023-02-24,27751.469999999998,5,2023-02,Sonstiges
1548,2023-06-27,Standardbestellung,Shimano GmbH,SH-RD-M8100,Schaltwerk XT RD-M8100-SGS,129,Stück,48.28,Offen,2023-07-04,2023-07-07,90,False,,6228.12,10,2023-06,Sonstiges
1549,2023-05-16,Standardbestellung,Shimano GmbH,SH-FH-M6110,Hinterradnabe Deore FH-M6110,136,Stück,76.42,Teilgeliefert,2023-05-24,2023-05-22,284,False,,10393.12,6,2023-05,Sonstiges
1550,2024-04-28,Standardbestellung,SRAM Corporation,SR-CS-PG1210,Kassette PG-1210 Eagle 12-fach,186,Stück,87.73,Geliefert,2024-05-01,2024-05-03,8,True,2024-05-17,16317.78,5,2024-04,Sonstiges
1551,2023-09-29,Eilbestellung,SRAM Corporation,SR-BB-DUB-TR,Innenlager DUB Tretlager,85,Stück,81.55,Offen,2023-10-04,2023-10-06,228,False,,6931.75,7,2023-09,Sonstiges
1552,2023-02-16,Standardbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,173,Stück,28.38,Geliefert,2023-02-19,2023-02-20,17,True,2023-02-25,4909.74,4,2023-02,Sonstiges
1553,2024-03-18,Eilbestellung,SRAM Corporation,SR-CN-GX12,Kette GX Eagle 12-fach,63,Stück,147.0,Offen,2024-03-28,2024-03-30,65,False,,9261.0,12,2024-03,Antrieb
1554,2024-04-25,Eilbestellung,Continental AG,CO-TU-S42,Fahrradschlauch S42 Presta Ventil,152,Stück,63.06,Offen,2024-04-28,2024-04-30,16,True,2024-05-03,9585.12,5,2024-04,Sonstiges
1555,2024-03-11,Eilbestellung,Shimano GmbH,SH-RD-M8100,Schaltwerk XT RD-M8100-SGS,58,Stück,90.48,Teilgeliefert,2024-03-18,2024-03-21,250,False,,5247.84,10,2024-03,Sonstiges
1556,2023-03-31,Standardbestellung,Continental AG,CO-RE-TERRA,Fahrradreifen Terra Trail 2.3,122,Stück,95.11,Teilgeliefert,2023-04-09,2023-04-07,13,True,2023-04-29,11603.42,7,2023-03,Sonstiges
1557,2023-01-03,Standardbestellung,Continental AG,CO-RE-TERRA,Fahrradreifen Terra Trail 2.3,64,Stück,59.95,Teilgeliefert,2023-01-10,2023-01-08,14,True,2023-01-21,3836.8,5,2023-01,Sonstiges
1558,2023-05-24,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-CL,Bremsscheibe Centerlock 180mm,194,Stück,145.97,Teilgeliefert,2023-05-29,2023-05-29,10,True,2023-06-05,28318.18,5,2023-05,Bremsen
1559,2024-01-26,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT8,Bremshebel MT8,199,Stück,100.57,Geliefert,2024-02-02,2024-02-02,0,True,2024-02-18,20013.43,7,2024-01,Bremsen
1560,2023-08-17,Eilbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,15,Stück,136.28,Geliefert,2023-08-23,2023-08-23,236,False,,2044.2,6,2023-08,Antrieb
1561,2023-08-06,Eilbestellung,Shimano GmbH,SH-HB-M7110,Vorderradnabe SLX HB-M7110,65,Stück,78.9,Geliefert,2023-08-15,2023-08-17,94,False,,5128.5,11,2023-08,Sonstiges
1562,2023-08-04,Eilbestellung,Shimano GmbH,SH-CS-M7100,Kassette SLX CS-M7100 12-fach,41,Stück,148.19,Geliefert,2023-08-13,2023-08-14,4,True,2023-08-19,6075.79,10,2023-08,Sonstiges
1563,2023-07-20,Standardbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,119,Stück,26.14,Offen,2023-07-30,2023-07-29,4,True,2023-08-05,3110.66,9,2023-07,Sonstiges
1564,2023-04-30,Standardbestellung,Shimano GmbH,SH-RD-M7100,Schaltwerk SLX RD-M7100-SGS,23,Stück,28.35,Offen,2023-05-05,2023-05-07,77,False,,652.0500000000001,7,2023-04,Sonstiges
1565,2024-03-28,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 220mm,184,Stück,14.87,Offen,2024-04-06,2024-04-05,9,True,2024-04-18,2736.08,8,2024-03,Bremsen
1566,2024-01-01,Standardbestellung,SRAM Corporation,SR-FC-GX1,Kurbelgarnitur GX Eagle,51,Stück,13.69,Offen,2024-01-10,2024-01-10,250,False,,698.1899999999999,9,2024-01,Sonstiges
1567,2023-08-31,Eilbestellung,SRAM Corporation,SR-RD-GX1,Schaltwerk GX Eagle,138,Stück,104.25,Teilgeliefert,2023-09-06,2023-09-06,20,True,2023-09-14,14386.5,6,2023-08,Sonstiges
1568,2023-02-01,Standardbestellung,SRAM Corporation,SR-BB-GXP,Innenlager GXP Team,159,Stück,136.52,Teilgeliefert,2023-02-07,2023-02-05,207,False,,21706.68,4,2023-02,Sonstiges
1569,2023-02-24,Eilbestellung,Selle Italia S.r.l.,SI-KI-NEPAL,Fahrradsattel Nepal,18,Stück,133.54,Teilgeliefert,2023-03-03,2023-03-01,20,True,2023-03-01,2403.72,5,2023-02,Sonstiges
1570,2024-05-10,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 180mm,75,Stück,132.23,Offen,2024-05-14,2024-05-12,8,True,2024-06-03,9917.25,2,2024-05,Bremsen
1571,2024-03-11,Eilbestellung,SRAM Corporation,SR-CN-SX12,Kette SX Eagle 12-fach,19,Stück,28.92,Offen,2024-03-15,2024-03-15,11,True,2024-03-25,549.48,4,2024-03,Antrieb
1572,2023-09-18,Eilbestellung,Continental AG,CO-RE-TERRA,Fahrradreifen Terra Trail 2.3,103,Stück,61.53,Geliefert,2023-09-21,2023-09-20,13,True,2023-10-18,6337.59,2,2023-09,Sonstiges
1573,2023-06-08,Eilbestellung,Selle Italia S.r.l.,SI-BA-NET,Fahrradsattel Net,63,Stück,93.24,Geliefert,2023-06-17,2023-06-17,79,False,,5874.12,9,2023-06,Sonstiges
1574,2024-02-02,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT2,Bremshebel MT2,38,Stück,17.19,Offen,2024-02-08,2024-02-08,0,True,2024-03-03,653.22,6,2024-02,Bremsen
1575,2024-01-31,Standardbestellung,SRAM Corporation,SR-RD-GX1,Schaltwerk GX Eagle,59,Stück,95.87,Geliefert,2024-02-07,2024-02-06,9,True,2024-02-16,5656.33,6,2024-01,Sonstiges
1576,2023-09-24,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 180mm,47,Stück,106.0,Offen,2023-10-01,2023-10-02,4,True,2023-10-08,4982.0,8,2023-09,Bremsen
1577,2023-09-28,Standardbestellung,Selle Italia S.r.l.,SI-KI-STORIA,Fahrradsattel Storica,118,Stück,125.09,Teilgeliefert,2023-10-04,2023-10-06,187,False,,14760.62,8,2023-09,Sonstiges
1578,2023-10-13,Standardbestellung,SRAM Corporation,SR-CS-PG1210,Kassette PG-1210 Eagle 12-fach,182,Stück,140.77,Geliefert,2023-10-18,2023-10-18,9,True,2023-10-26,25620.140000000003,5,2023-10,Sonstiges
1579,2024-03-17,Standardbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,101,Stück,84.62,Geliefert,2024-03-26,2024-03-24,5,True,2024-03-28,8546.62,7,2024-03,Sonstiges
1580,2023-04-26,Eilbestellung,Selle Italia S.r.l.,SI-SA-XLR,Fahrradsattel SLR Boost,69,Stück,111.78,Offen,2023-05-04,2023-05-02,172,False,,7712.82,6,2023-04,Sonstiges
1581,2023-11-19,Eilbestellung,SRAM Corporation,SR-FC-NX1,Kurbelgarnitur NX Eagle,104,Stück,43.44,Teilgeliefert,2023-11-28,2023-11-28,195,False,,4517.76,9,2023-11,Sonstiges
1582,2023-04-20,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 220mm,13,Stück,36.39,Geliefert,2023-04-29,2023-04-28,14,True,2023-05-05,473.07,8,2023-04,Bremsen
1583,2024-01-10,Eilbestellung,Shimano GmbH,SH-CN-HG601,Kette CN-HG601 11-fach,11,Stück,87.33,Teilgeliefert,2024-01-18,2024-01-17,226,False,,960.63,7,2024-01,Antrieb
1584,2023-12-04,Eilbestellung,Continental AG,CO-TU-TOUR,Fahrradschlauch Tour 28,53,Stück,100.53,Teilgeliefert,2023-12-09,2023-12-10,15,True,2023-12-24,5328.09,6,2023-12,Sonstiges
1585,2023-11-25,Standardbestellung,Shimano GmbH,SH-HB-M820,Vorderradnabe Saint HB-M820,181,Stück,120.56,Geliefert,2023-11-29,2023-11-29,2,True,2023-12-05,21821.36,4,2023-11,Sonstiges
1586,2023-04-07,Eilbestellung,Shimano GmbH,SH-RD-M5100,Schaltwerk Deore RD-M5100-SGS,70,Stück,140.58,Offen,2023-04-13,2023-04-16,205,False,,9840.6,9,2023-04,Sonstiges
1587,2024-01-10,Eilbestellung,Continental AG,CO-RE-CROSS,Fahrradreifen Cross King 2.3,188,Stück,136.42,Geliefert,2024-01-14,2024-01-17,12,True,2024-01-26,25646.96,7,2024-01,Sonstiges
1588,2023-04-14,Eilbestellung,SRAM Corporation,SR-BB-GXP,Innenlager GXP Team,110,Stück,136.35,Teilgeliefert,2023-04-24,2023-04-24,186,False,,14998.5,10,2023-04,Sonstiges
